25268	4	14140	719	4685
31897	6	33858	757	5191
31983	6	28617	767	3489
19180	3	27113	612	5000
11097	3	5506	683	4510
11097	3	4681	318	241
9872	3	5063	686	4729
34218	3	22	602	3777
20368	3	27893	247	2565
12968	6	28477	703	3219
24907	5	26052	728	2272
16414	4	7117	737	2186
10498	6	14162	751	5191
23180	3	3659	604	633
16074	3	3871	606	1103
11457	3	32746	552	5287
6536	3	13977	586	3467
33441	4	30227	681	4874
23982	0	23814	765	758
7640	5	22406	765	450
34502	4	31900	740	4731
841	5	660	706	4731
3153	3	26474	432	751
1903	3	19933	623	240
3035	6	9561	719	2272
32559	4	22791	725	2272
11719	3	4098	469	1729
9252	4	31323	741	1730
14868	3	5005	285	2272
9079	4	14645	726	5187
10018	3	2400	607	4236
13312	4	8318	756	3066
14924	3	11203	638	1682
19297	6	2224	744	4756
17528	0	27617	740	4582
12937	3	26059	812	427
32966	6	24796	766	2272
13136	0	12612	740	275
11008	3	4203	694	2043
14529	3	5533	341	2375
17451	4	32861	681	2272
15872	3	6346	687	4146
10433	6	8317	700	260
22378	6	23253	759	2272
12320	3	5693	686	4310
32699	4	2197	720	4654
1691	5	12682	758	1068
27488	3	14724	761	1636
2237	6	11284	731	818
26674	6	9408	767	3810
7018	5	30830	703	2334
10590	4	12374	748	3641
18622	5	32496	730	1240
10588	4	920	722	2272
22216	3	4172	492	3652
1893	3	26059	812	56
31647	3	27999	394	4349
591	3	14724	752	5029
20385	4	8587	705	1730
21941	3	5032	520	231
16554	3	5248	605	3968
9385	3	6916	655	3078
2619	3	27131	338	2863
12548	4	11297	739	2334
7074	4	9479	705	2334
2513	5	23261	767	2272
7843	4	10910	754	5162
10484	2	21425	690	5191
524	4	21740	765	2272
26950	4	24455	741	2272
14507	3	5568	554	2140
23163	0	33427	667	5421
20538	4	33890	760	2301
16394	5	14019	738	5191
33449	6	30516	754	5191
12685	5	12682	758	1068
11877	3	3974	627	4041
28069	0	150	755	592
11679	5	344	675	4010
13523	3	3847	604	1098
19485	5	15487	717	2272
6945	3	26059	812	332
23919	2	6201	745	348
16932	3	10960	601	4012
34571	3	18074	665	2304
22286	3	29271	409	12
11490	6	31033	713	5155
15151	3	4673	551	3225
23652	3	11209	660	745
27597	3	5081	357	4700
34384	3	4708	655	3078
33170	6	5725	751	5191
27425	5	14711	719	2272
14124	4	12699	741	4910
10758	6	6563	755	5191
29248	4	26563	752	2272
23055	3	5123	648	3084
26727	3	4223	605	5520
14241	6	31328	760	5191
23100	3	5505	390	5481
34600	0	21103	713	4461
28270	4	1788	693	4756
21242	5	17183	738	2272
20887	5	28350	753	1261
19434	3	22925	696	5597
6871	0	33215	757	5377
28802	3	5449	620	2499
11913	3	3766	191	4072
21059	6	24540	687	2272
13194	3	6343	682	1030
17433	3	26474	432	751
7437	0	20876	646	3080
6541	3	28216	706	313
22743	3	3983	466	4822
15785	4	2913	728	3971
22551	4	24642	692	2272
19335	6	9480	709	2334
23856	2	1798	762	348
9980	3	4313	660	342
11796	3	4442	84	3402
1108	3	3571	762	413
27319	3	9857	659	1198
29120	4	28572	763	4756
16395	6	25348	756	1018
10237	3	8023	656	1134
33683	3	3754	326	1477
3099	5	21741	755	2272
2291	3	5645	680	3469
19108	5	1899	708	1730
16054	2	21558	702	5187
32888	5	3135	716	2272
1445	3	23014	514	3777
26649	4	14583	753	5191
1450	0	11340	762	3353
12318	5	33489	708	4729
21815	4	26917	766	4756
1814	4	20678	742	2325
22295	4	25714	703	4729
14521	2	18176	713	1506
33775	3	27778	399	5448
27319	3	9857	659	1194
19146	4	8881	657	1085
25552	3	5225	523	2370
24338	3	27939	609	3220
19473	4	21734	717	2272
16444	1	928	755	4910
22378	6	15245	767	2272
19244	5	28359	737	2186
12728	3	4049	583	1990
25319	0	12086	596	337
23511	2	30534	730	5187
9999	3	22858	710	4709
16646	3	8282	332	1416
17128	4	23248	689	2272
23132	5	22403	740	2272
34556	3	5669	337	5651
13417	4	19026	728	2272
26639	3	22984	711	4144
22501	3	3573	766	420
11858	5	20162	727	2272
13904	0	20498	528	3971
14044	3	4115	374	1018
11564	5	18531	757	3219
23161	0	1432	617	134
18776	4	18594	717	1645
11030	3	27888	399	2614
33076	3	4450	687	2692
34330	4	958	711	450
11025	3	3540	16	4064
22355	5	19592	708	1070
631	3	3956	760	29
22237	3	33325	625	625
3160	3	26059	812	4720
136	0	1746	745	3226
22988	3	5065	603	5546
17014	0	29291	718	542
20114	3	26059	812	306
31686	5	13525	763	5191
25965	6	2359	721	3489
9605	3	22997	659	3584
960	3	12795	570	1495
26609	3	27935	730	3143
20181	3	3859	486	2272
13838	0	11701	683	4437
23560	2	31414	715	348
29439	5	6569	722	5191
15200	0	29468	718	4954
1131	3	26059	812	4720
13840	3	5319	554	4953
33440	6	9876	736	1852
23156	3	14724	761	5029
869	4	29119	720	2272
13299	3	29271	409	4668
184	3	4155	606	3908
12445	4	6471	751	2334
32310	3	5520	619	5045
1166	3	3744	453	779
22648	6	6841	686	5191
16559	3	6565	616	3502
5831	3	4981	606	1002
33562	3	5063	686	4729
24042	6	25928	763	743
16367	3	4805	521	303
22284	0	26785	768	2725
17694	3	5313	175	1784
30948	5	6426	758	3528
33025	6	22570	670	671
1897	2	9783	740	4306
20204	5	6407	753	2849
5850	0	5715	732	1397
16702	4	660	706	4731
17841	3	28560	685	2012
27681	6	6050	766	2272
12191	3	5491	401	1384
14306	4	5988	754	2272
1532	3	5388	818	3370
19247	3	27098	754	2035
10893	6	25335	756	5126
11619	2	18924	723	5191
7748	2	21055	752	5191
6994	6	9441	708	2895
25541	4	34213	717	5187
16461	0	26830	758	4447
19176	3	27802	435	3778
19734	3	22952	765	2794
21497	6	11966	754	2272
166	2	31485	656	5187
25924	3	22868	711	5302
15410	6	30342	742	3398
33193	3	14724	761	3810
15954	5	13086	750	2320
17328	3	8152	686	3596
25976	4	779	749	2339
18573	3	6334	758	3731
10033	3	14749	486	1994
2717	3	4687	175	4540
11797	3	14363	66	2724
9710	2	30832	760	348
11881	4	18235	686	3219
15649	3	5302	551	4917
15561	4	11300	738	5191
20347	2	18441	763	5191
10896	5	33890	760	2301
33649	0	12596	682	3899
25912	4	31286	710	1730
28771	3	4952	416	522
21298	3	26059	812	56
456	4	13021	762	2272
13718	3	3670	606	3908
24334	0	28381	740	4381
13925	3	23267	756	59
11097	3	75	739	3353
33995	4	9133	753	2272
1740	5	32064	694	2334
12237	3	4800	606	3496
17988	4	21998	679	2272
23571	0	12930	749	1993
27715	4	13381	748	2272
1526	2	31175	742	5191
20089	0	21416	754	4453
16691	0	2644	750	5338
26260	4	6075	740	3641
33211	5	26973	710	4731
19255	3	5530	775	956
23259	3	4351	694	4701
14964	3	33454	689	4638
2876	3	5237	613	1730
3201	5	807	715	2272
15636	3	6698	739	760
15454	3	27971	231	3960
9143	4	21757	716	2272
17726	3	5638	695	4099
19884	5	18282	699	3219
18152	4	10897	722	2375
21566	3	3738	799	2292
24306	3	3648	508	1698
6824	0	21954	715	820
1309	3	32030	660	2604
32502	4	21645	764	3066
15297	3	25332	579	818
19163	4	20466	736	2334
8221	3	18	440	648
26454	5	270	764	2272
25775	2	30183	742	348
32733	3	4753	757	4756
3361	3	3674	258	3392
21242	5	2933	740	2272
3231	3	3771	489	3927
32602	3	5312	619	4462
2842	4	14689	711	2375
27520	5	23436	731	450
26273	3	4669	657	3207
11569	2	30328	677	558
19068	6	32136	755	5191
29476	3	4526	881	495
15626	4	2546	754	2334
10273	0	18989	720	3591
17286	3	8167	686	864
22378	6	12560	766	2272
24341	6	12497	715	5191
14235	3	5359	877	707
11734	3	28113	664	5211
26958	5	22323	713	450
28847	4	30727	722	348
1958	2	10736	757	5191
18736	2	1214	705	2661
185	6	31598	711	2272
28482	3	5530	776	2213
2082	5	30045	705	4731
20700	3	32514	658	5217
23762	4	14767	755	4978
19846	5	21522	754	2272
12223	3	3507	607	227
31646	3	5164	400	3621
17510	0	7864	760	3427
19963	2	8102	698	1763
26019	4	6310	760	2272
7069	4	23345	684	3913
15282	3	13620	754	58
9610	6	13929	739	3913
25440	5	32360	766	2272
19545	3	28113	662	5211
1074	5	21740	765	450
15668	4	25467	716	1730
2750	3	23267	756	59
11108	6	27507	691	2272
1634	3	33923	657	3803
13363	3	4815	18	3573
29444	5	32397	753	2375
8219	0	7306	390	5320
2860	4	401	731	5126
18382	4	6056	754	5191
10416	5	327	756	3306
6381	0	28684	724	1227
16250	3	22935	713	4709
32653	5	21903	741	2272
9483	5	30265	751	3528
25777	3	3498	604	5393
18172	0	2076	751	1596
10988	0	11212	762	4137
23989	3	25331	327	2576
28087	2	30794	669	3641
1742	4	1744	761	2272
16058	2	31011	717	5187
15823	3	34429	786	1018
13577	3	4780	688	2964
2333	5	6371	743	2272
2514	6	10913	765	3487
23243	3	3973	666	1410
28647	4	34140	765	2272
31849	4	26296	764	2272
7302	4	34497	698	3219
12789	0	7	740	1093
33942	4	17673	739	2186
11752	4	19038	760	5191
16083	5	23438	737	1730
12320	3	5621	688	2675
29165	4	423	721	2272
33156	5	31271	737	260
27744	5	24794	760	1068
13584	3	4103	268	354
8049	2	23128	675	5187
32109	3	5167	346	2443
16058	2	30953	720	5187
7063	2	30411	633	348
17993	3	4175	684	1939
33067	3	28635	657	4886
23359	5	9733	687	2272
25831	2	14494	713	2325
14216	3	4944	660	2805
32302	2	1216	625	2661
1640	6	18070	748	2272
3181	3	16949	275	3441
11904	3	6899	802	60
33962	3	4786	664	3971
2592	3	26059	812	3209
16656	3	27834	554	1239
26174	5	30818	725	1730
12367	5	18206	722	1730
15364	2	26538	756	5191
2893	3	9857	659	1200
28964	5	28525	706	1264
8393	0	23201	757	1588
12696	3	5339	301	3822
29734	3	27830	837	4503
31934	4	9845	716	5191
24425	5	800	766	2272
18359	5	28579	762	2272
15057	6	22406	765	450
15304	3	27112	606	3544
19112	3	27942	442	3312
18951	3	4190	674	2213
26030	4	11345	711	2828
13784	3	4810	819	3566
6089	6	8294	725	818
22115	6	32861	681	2272
29732	3	14794	759	2304
33029	0	28680	734	3668
23982	0	23814	766	758
31641	0	6821	709	347
635	3	112	765	2304
33198	6	19230	749	2186
9946	0	13999	665	354
16624	3	4408	522	4692
2605	0	29047	640	1635
27501	5	24266	763	450
7047	4	31271	737	260
18148	6	6150	711	2375
18736	2	14199	528	2661
26089	6	20006	767	2272
9641	5	13354	762	2272
14548	5	25182	727	2272
32230	6	16967	734	1066
28564	6	21408	711	4729
17510	0	15506	767	4583
17842	0	33966	720	2096
10010	0	27538	725	5191
2444	3	4866	541	4375
24759	4	24597	734	2272
27032	0	24651	721	2919
2189	2	21515	755	5187
34460	2	25376	745	5187
7402	3	4839	580	4128
28423	6	18058	699	2272
12660	4	16946	766	2272
24334	0	32101	751	2199
26457	5	9635	706	2272
32763	4	5660	702	5187
16071	3	25410	400	3328
7030	4	10161	713	3219
19193	6	11011	755	527
32370	3	27962	337	1491
26731	3	3879	604	5510
21595	3	5478	759	5121
12170	3	3898	607	1625
20964	2	12591	672	1841
14031	3	5162	359	1868
19001	0	21719	750	4977
14025	4	2095	768	2272
16706	3	5321	554	3219
24951	6	29148	749	1634
32988	5	29386	755	2272
26072	0	13516	712	2954
16719	3	27817	565	3109
20757	5	9690	701	5435
15698	5	24794	764	1068
7457	3	4329	855	707
15204	6	21521	743	2272
982	6	6631	756	3066
14232	3	26857	583	4458
20781	2	8035	721	818
6994	6	27314	712	2334
20903	4	23699	689	3219
1765	3	27110	718	3363
1375	3	75	739	4306
32554	5	7626	760	2272
1996	3	25660	688	2826
29245	5	6279	762	2272
26919	3	28216	706	3593
2191	4	31484	713	527
2632	0	6835	660	3042
24263	3	11204	574	35
16815	3	823	555	5095
14236	3	28048	166	2260
12354	0	29223	766	2398
19990	3	5360	130	5080
12639	0	16443	728	3625
25946	0	26001	734	5056
7138	2	29113	756	5191
20859	2	30724	755	348
2344	6	3330	748	2272
25148	3	4549	572	1014
13652	0	13416	759	2254
19611	0	22687	745	3641
6317	3	4325	658	4308
19335	4	9480	709	5365
19244	5	30076	733	1066
10591	4	10234	758	3641
16341	3	4431	606	3119
19633	3	3912	760	4884
19469	5	2819	753	2272
24385	0	10593	766	2272
28228	3	4080	557	4768
28701	5	31446	700	5191
23102	3	8987	689	4490
8006	2	6784	743	348
15699	5	15245	767	2272
25621	6	13375	749	5187
25940	0	34603	766	2191
12886	2	30338	761	5191
27017	0	19664	748	1852
1778	5	17138	761	2272
20199	4	31681	700	1471
34418	5	28621	751	1018
20010	6	2935	753	2325
21359	2	30143	703	348
32883	6	31820	763	2272
29102	4	2425	762	2272
29022	4	19778	736	2272
33812	4	17775	721	5435
15975	6	6253	699	1061
14609	2	10914	720	2226
33680	3	3543	606	1840
13248	2	29911	727	5187
9337	6	10655	698	2334
7247	3	4484	488	5287
26950	4	27330	754	2272
7813	4	19038	760	5191
2487	3	27937	124	3162
15815	5	29154	736	2272
26618	3	4187	741	1979
32603	3	6930	521	4362
15458	3	5481	741	5416
20719	3	27774	885	215
29104	4	10379	686	2272
20735	3	4849	11	907
2951	3	10072	718	1506
25198	3	25495	74	707
32310	3	4971	618	708
16089	3	24948	491	399
3165	3	34062	693	5550
6353	3	27142	550	5614
17843	3	38	707	5036
21905	5	24568	765	3810
14528	3	5162	359	2375
22531	3	4287	63	2268
16179	4	31326	719	5187
24281	3	26059	812	332
22223	4	22058	743	4274
2817	3	14724	752	2542
2916	4	6943	679	5187
13627	4	9691	705	5435
6864	3	5344	772	4545
24384	6	26996	751	1080
11680	0	28573	677	1318
14301	3	1856	843	3626
6057	3	4082	627	1767
12169	3	4595	556	3230
12571	4	14603	753	2334
18452	6	10886	697	1318
14548	5	21733	725	2272
11030	3	5164	400	4519
29694	3	29629	555	5208
3334	3	4729	400	3330
1428	3	11174	657	1730
29001	3	34181	693	4851
24506	3	5144	542	1834
19310	3	5436	612	1590
7525	3	31591	675	2399
25975	6	30068	743	818
13040	3	5163	382	2933
15007	6	1744	761	2272
24782	6	15191	757	2272
13650	5	29569	722	4685
10519	2	31762	761	5191
7406	3	4210	556	2070
32918	6	22087	765	2272
24968	4	27665	759	2272
24378	4	1714	705	2272
32733	3	22977	736	4756
10360	3	21286	111	4716
23659	0	10617	720	1897
14946	3	3972	280	2207
17553	4	26986	757	1088
11063	6	8192	695	3219
6057	3	4082	627	4473
11393	3	5117	327	4415
14661	4	26693	724	2272
9473	0	31522	654	4893
27711	6	26821	765	3487
27644	6	27328	762	2272
12745	2	8613	694	5191
18787	3	5142	375	1790
9334	3	5530	776	2213
25125	6	24811	766	2272
19780	5	22781	706	1471
3042	6	8404	733	2272
20995	2	31516	754	5162
9935	3	4340	556	3592
12468	6	9785	728	348
11730	3	28002	610	5229
25239	5	17144	748	3913
24505	3	27955	536	1451
2069	3	59	727	923
15827	2	30238	760	1018
8377	5	29787	755	2272
33592	5	11880	677	5191
2207	5	6402	754	2272
12826	6	575	764	2272
23229	2	7838	703	260
19900	3	3530	584	1554
16503	2	31373	703	671
33129	3	4444	216	1165
6950	3	4355	394	4736
17021	3	4369	359	1580
2515	4	24432	739	2272
33888	3	4014	452	1560
11573	3	4239	401	3201
9047	6	7865	730	2186
9055	0	13508	762	4910
25596	3	27862	606	110
25022	4	22366	741	2272
19634	6	24794	764	1068
5959	2	30835	709	5191
27511	6	34350	752	3810
34562	6	6374	751	1261
17328	3	8138	686	3596
31981	3	5420	576	4731
21131	2	30746	763	5191
11045	6	31783	696	671
10002	3	28049	399	5486
25864	3	3930	606	3341
15227	3	5671	322	5658
25953	2	19220	755	348
12007	6	1598	734	2306
17880	5	23338	750	2375
21490	3	4287	63	4521
6629	3	28665	533	3697
3152	3	4316	457	65
29414	4	12554	757	1506
913	3	14724	761	1636
11524	4	2416	742	5191
33070	2	33066	668	5155
25722	4	30004	743	348
24334	0	21855	753	3448
16828	5	24520	756	4731
1433	4	30516	754	5191
24231	3	2220	600	3708
16644	3	14762	552	4342
11441	3	5554	577	5598
5782	2	31070	755	348
19282	6	33465	708	2334
16708	4	33329	674	625
1774	5	23365	767	2272
31924	3	17696	665	1188
34294	6	11708	753	1730
24334	0	10774	732	2091
9793	4	22967	722	1227
16800	3	32746	552	5287
26273	3	6919	659	3921
897	3	4622	22	3067
28254	3	3911	410	2941
25877	3	4153	398	1189
17909	4	33409	713	5594
9100	3	27967	845	5015
5760	3	27925	599	4035
32569	6	15813	732	2272
19784	3	14724	761	5029
28482	3	5530	776	956
10332	6	393	720	260
15992	2	7491	763	5187
26999	2	21002	708	1506
34329	3	14724	752	2542
10273	0	29609	739	4124
11852	4	19942	733	2272
7459	3	27821	871	1730
33633	3	4027	605	1614
12078	4	21410	706	5191
7770	3	6932	344	4892
7579	4	30126	717	4910
17328	3	8106	684	3618
33732	3	4501	521	5433
595	4	14027	756	5187
9144	4	445	694	2272
17419	3	3704	351	2423
33867	3	28113	664	5211
29462	0	565	762	17
22268	3	5167	346	2443
21574	3	4425	403	1188
34333	3	5538	763	4884
2901	3	28007	507	4491
498	3	4517	847	4731
19952	3	22910	688	1041
24990	5	17625	756	2272
31662	3	27804	577	4398
11586	3	5095	505	4129
20440	4	14489	661	355
27407	3	5177	674	4553
794	6	14918	756	1852
26225	3	4510	25	5009
17046	5	20992	681	4035
10477	3	34427	687	5632
20663	3	12925	686	1981
28451	5	8637	760	4756
24803	4	29097	741	2272
15364	2	29113	756	5191
11680	0	28573	677	13
15678	3	4063	139	2334
5833	0	15098	732	1673
22233	3	25496	565	4135
21879	2	20483	758	3487
16071	3	27108	399	3237
18435	6	22503	751	1650
17556	3	2853	719	1108
27349	3	9760	471	3652
25775	2	23129	737	348
5831	3	27969	606	3908
12447	4	14439	734	5435
21885	4	21739	707	2272
2003	5	30139	717	3971
21866	3	3591	538	2334
12520	3	4624	381	3108
21380	3	3542	606	324
1536	5	441	696	2272
20783	2	31057	750	5191
28922	4	32741	765	5191
26558	3	27889	326	2375
768	3	26163	305	4494
2592	3	26059	812	427
15256	2	14309	748	818
28198	0	14384	760	983
19697	5	8426	752	2272
16706	3	5321	554	4961
9933	3	6185	574	2263
1389	4	30443	693	5191
19669	3	110	763	4756
32275	3	3657	603	624
13422	5	21532	756	2272
18036	3	56	726	4986
136	0	14327	761	4505
13446	3	5309	687	1870
20826	5	30823	722	4874
10625	3	6909	517	5016
2981	3	23207	759	4621
25129	6	2928	743	2272
28992	4	8999	765	2272
6010	4	17395	730	2272
20269	4	11006	728	2375
34505	3	27943	565	1090
18779	3	4271	814	2907
33899	0	12802	766	3215
18509	6	20056	688	4874
10496	3	4627	322	3114
23899	4	24086	740	4874
1479	2	30224	755	5191
24010	3	4051	607	1350
25402	5	8955	753	348
24334	0	12487	750	1727
29666	3	3482	844	743
11882	0	3001	752	421
33691	5	19038	759	5191
21545	3	5533	341	4575
26528	4	31211	730	2334
32827	0	28549	711	1182
10044	3	5240	19	4776
23960	2	23466	701	2272
23929	4	10221	730	5191
1952	3	3898	607	1625
15305	6	9680	759	818
32571	4	17572	765	2272
32775	3	28057	711	2426
28417	3	22952	765	2315
27070	3	29271	409	474
1566	3	5566	759	5568
27041	0	18379	742	2822
25198	3	3465	74	152
10966	5	23500	750	260
10357	3	21286	111	4716
10350	2	10348	711	1730
1341	2	31396	583	4308
14877	2	31242	756	348
21039	0	14891	754	5126
16053	3	4431	606	3119
2300	0	10603	750	4731
29054	3	5574	669	1761
28789	4	19739	697	2334
20952	3	3986	547	1456
16892	6	31328	756	5191
8580	5	30342	742	3398
10306	0	122	708	3525
14526	3	3440	610	79
10440	3	28067	680	5041
1004	5	22834	761	450
16706	3	5567	554	2002
14548	5	22036	725	2272
26056	3	4911	17	3554
32961	6	307	709	2334
9950	3	5438	612	722
6534	3	9154	605	1855
1891	2	22179	725	5191
9465	3	4194	479	1211
26146	0	11086	740	1149
12719	5	9431	759	2272
21188	4	30861	738	4884
13699	3	22350	362	2306
1355	5	9480	709	2334
15313	3	4293	401	2295
2877	3	3703	605	4003
7011	5	31739	695	2334
21475	3	14724	761	3810
10243	3	11093	604	5402
1008	3	4016	619	1570
31921	3	98	760	1913
19816	5	3076	764	2272
19509	5	2508	731	2272
21205	4	30178	732	4884
1961	5	13888	733	5187
15401	3	4385	533	5191
16329	3	4343	523	3524
22221	3	3551	535	365
23322	0	22703	617	1955
17078	4	26438	738	2272
21230	6	24615	741	2272
1145	3	5196	827	4884
17490	4	17682	742	818
1734	4	12070	728	818
23859	4	14028	744	4870
16835	3	5352	445	906
28564	6	31750	723	4729
7036	6	20694	758	3219
32517	3	26059	812	56
13284	3	5093	455	3293
23619	5	19208	732	260
23617	3	5063	686	4286
13818	2	32704	628	1318
12098	3	5436	612	1590
29449	4	6248	744	2375
13012	3	28488	888	3629
13121	3	21286	111	4716
33243	3	19090	688	5351
18513	3	3703	605	3697
9254	3	5455	286	4870
8773	2	25419	739	348
13038	3	4414	608	392
20216	5	6677	738	818
33974	2	12095	762	1018
25762	4	19040	758	5191
14529	3	5533	341	5548
16016	3	34181	693	4851
21445	4	10108	717	2272
24604	3	24348	278	3712
2682	5	12923	743	4874
22375	3	12925	686	702
25825	3	12925	686	702
21699	4	19528	768	2272
11985	3	5348	256	3877
7803	5	22811	712	1955
26342	5	33015	749	2272
19838	5	18362	729	2272
11097	3	5567	554	2002
28701	5	31446	700	1730
1355	5	9480	709	2249
15626	4	2546	713	2334
10581	5	25510	715	2301
15668	4	18702	726	1730
13663	4	18530	707	2334
32988	5	22754	755	2272
32989	6	433	762	2272
20263	3	4747	686	3377
14994	3	3549	803	2563
32569	4	23417	688	2272
29585	5	25348	757	2375
555	3	4284	298	3246
20867	5	17950	756	2272
13188	3	22958	715	4546
28958	6	8625	762	2272
33557	5	32866	708	1471
28879	2	31514	755	348
17382	2	30410	742	5191
14841	3	27075	616	50
16374	3	4253	605	4312
20771	3	27784	21	229
2295	2	14537	648	2334
34436	3	24519	284	2399
27027	6	24715	765	1852
882	4	2395	758	3066
14324	3	4209	867	4884
9190	5	34320	765	2272
16257	3	4963	441	30
33017	5	23521	701	2272
8323	3	18210	285	3219
29409	3	33539	205	1914
12114	0	9828	748	1346
16576	3	3399	495	2327
18672	3	4434	502	2658
9321	2	30305	748	5187
14999	2	26691	665	3913
33274	3	3433	108	66
21900	3	26059	812	5076
29323	3	27942	442	4736
2274	6	20475	754	278
20821	3	11174	657	3921
8583	3	22866	699	1823
33688	6	21535	705	1264
13994	3	4437	717	2664
26912	3	4575	642	1362
6504	6	5698	760	5191
32281	4	19577	748	2272
16166	0	28567	706	4505
19338	4	22575	734	2334
16715	3	14761	688	906
27751	4	6291	759	2272
28717	3	3653	661	618
28081	3	33326	347	3973
25001	5	11943	740	2272
33440	4	30102	730	5435
9027	3	31746	783	4595
26630	6	33483	697	3219
6644	3	12845	582	4977
14833	3	27800	168	694
17328	3	8171	687	3596
6244	3	6139	522	2514
6130	0	6547	680	3641
11678	3	5569	503	3116
25188	3	4829	565	3659
524	6	27585	764	450
29417	3	14724	752	2542
13625	4	8651	700	1471
33993	3	5531	735	1018
11865	4	7538	739	2272
18553	3	5099	600	1989
11665	3	3623	643	525
33643	3	4225	19	492
27606	3	4273	414	4679
8479	5	31743	677	1765
16706	3	27886	554	3677
2218	3	22930	739	1227
1533	4	29045	764	2272
33943	6	28464	757	4910
6081	4	30288	761	2272
6583	4	11216	723	2186
23657	2	30749	761	671
2675	0	7870	751	1586
8833	4	28914	732	818
20913	3	3549	803	1040
13735	2	24085	636	5191
9278	3	5432	297	5308
23969	4	31950	739	5191
2747	4	9204	751	2272
34109	3	5595	598	2220
26099	5	22010	753	3810
19447	5	34008	734	2272
33257	0	12983	721	4463
1500	5	10870	728	4729
23371	5	19872	754	2334
177	4	14483	720	2272
8764	4	30669	744	4685
29432	3	5389	78	5164
12998	5	5702	743	4756
19545	3	28113	664	5211
19244	5	18061	736	2186
21475	3	14724	761	1636
32349	3	33539	205	2442
17073	4	25179	717	2272
16367	3	4805	521	980
18808	2	25328	754	5191
14237	3	5462	606	2561
32947	4	8449	748	2272
17120	4	17121	754	2272
11574	3	17846	288	2804
33751	3	34209	590	2306
20903	4	19084	683	3219
32005	5	10721	752	1730
20499	3	4291	621	5640
17992	2	30513	755	5191
18353	3	5215	588	4653
21269	6	8405	767	3810
20364	3	22887	695	2266
23861	5	6448	738	3528
20733	4	29907	659	355
23056	3	684	684	3765
13488	3	22971	703	3666
22287	3	3972	280	2207
28423	6	26660	713	2272
12133	3	17771	688	4729
10493	2	29944	752	5191
33817	6	24403	764	1068
26771	4	32153	749	2325
13701	3	5607	353	1193
2312	4	14406	710	2334
17866	4	119	736	2272
11522	0	26393	711	4403
20562	3	6327	686	3745
25202	3	5334	40	5026
12114	0	32094	763	3945
15699	5	21273	756	2272
28790	4	967	710	1955
34390	3	3496	603	202
16623	3	3692	606	1216
6467	3	5526	607	2617
19180	3	27113	612	3750
12290	3	28032	534	4999
25145	3	4599	580	4731
21603	3	1529	737	140
12623	3	4199	630	3485
12304	4	251	721	743
14249	3	26139	732	1198
816	6	7978	755	2283
20773	2	31281	716	5191
13925	3	14724	752	5029
1176	4	29183	720	450
28317	0	32779	704	2939
14933	3	4436	415	5166
13851	3	26059	812	4885
26852	3	5295	601	4903
22205	2	8337	733	5191
29181	6	20299	763	2272
26962	6	26416	717	2272
22001	4	6073	764	3487
12242	3	4932	522	4753
7914	3	4109	452	1852
15023	2	33202	725	4685
21791	3	5008	508	2272
16187	3	4162	577	1906
7089	6	14606	755	5191
18797	3	27097	674	2003
15043	0	29508	709	4922
2257	3	26059	812	4885
2349	6	19046	761	2272
13480	3	22891	754	2849
15681	3	4794	377	1261
21269	6	6154	766	3810
32544	3	4995	251	291
12354	0	2480	762	163
28180	3	5111	521	4407
25535	4	2871	743	2334
11105	3	22962	711	2247
29364	6	7650	708	2272
25589	4	28557	755	1064
17328	3	8142	686	3596
2945	6	9412	764	2272
17254	4	7631	754	2272
7644	4	6954	756	3913
14051	3	29686	610	1240
17078	4	23422	716	2272
33428	6	25484	721	4910
19311	2	31432	657	1852
33283	6	24523	685	1059
14670	6	9184	690	2272
6224	5	10906	716	5435
9901	4	12362	723	5435
25142	6	24225	698	1506
19478	5	6276	745	2272
34196	4	25670	749	2375
8377	5	32667	761	2272
12921	3	4317	454	2437
11552	4	31276	712	354
1453	3	4536	30	1551
11435	3	3844	680	4731
824	3	8151	686	3596
15104	3	3689	371	4306
12029	3	3499	34	215
18501	4	29699	712	805
12722	5	123	748	5187
16095	3	6216	658	607
11143	4	14103	745	2272
22005	3	14724	752	1636
16199	3	4240	236	4891
187	4	29055	678	699
31865	3	4360	731	2465
1524	3	5105	755	4394
19564	3	1529	737	140
2182	2	29472	756	4212
18467	4	25358	758	527
31674	3	9857	659	1410
15067	5	8265	684	5187
29533	5	2095	768	2272
1480	3	5040	608	4238
26136	5	9136	710	2272
27293	6	29631	760	5191
2677	4	1024	755	2272
21265	5	259	752	5191
34059	3	5344	772	1018
22758	3	14724	761	1636
16285	3	4012	540	1549
16001	3	5000	534	4142
14211	3	3798	654	2224
24654	3	3674	258	674
28944	5	27653	755	2272
22154	3	10835	720	4709
21859	4	15172	685	2272
16502	0	8866	678	176
136	0	3297	708	858
33242	3	14794	759	104
18724	6	25404	700	4756
5803	6	6325	750	5191
9647	3	22970	737	1227
21061	4	14373	750	1080
29164	4	17672	763	2272
2634	4	17471	698	1471
22214	5	12503	731	5435
14976	5	7839	722	1633
25427	6	6815	720	2334
3066	0	2574	755	795
29214	2	18504	680	2283
31529	3	28478	686	1758
21972	2	23134	743	2375
12965	3	5644	289	2951
33344	0	25694	655	4128
3176	3	21339	435	925
2907	3	5107	414	65
21972	2	12916	751	2375
21076	3	3823	504	1020
13920	6	14997	681	699
